,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea,zipcode_int,airbnb_price_mean,airbnb_record_count
6072,Surrey Hills,5,h,2450000.0,11.2,3127.0,5.0,4.0,2.0,,Boroondara,Southern Metropolitan,-37.8141,145.0936,,3127.0,86.41176470588235,68.0
6073,Surrey Hills,2,u,600000.0,11.2,3127.0,2.0,1.0,2.0,1985.0,Boroondara,Southern Metropolitan,-37.8159,145.0902,80.0,3127.0,86.41176470588235,68.0
6074,Surrey Hills,3,h,2180000.0,11.2,3127.0,3.0,1.0,2.0,1910.0,Boroondara,Southern Metropolitan,-37.8204,145.0887,128.0,3127.0,86.41176470588235,68.0
6075,Surrey Hills,4,h,2760000.0,11.2,3127.0,4.0,2.0,4.0,1920.0,Boroondara,Southern Metropolitan,-37.8168,145.1011,,3127.0,86.41176470588235,68.0
6076,Surrey Hills,2,u,813000.0,11.2,3127.0,2.0,1.0,2.0,,Whitehorse,Southern Metropolitan,-37.8276,145.1023,,3127.0,86.41176470588235,68.0
6077,Surrey Hills,3,h,1205000.0,11.2,3127.0,3.0,1.0,2.0,,Whitehorse,Southern Metropolitan,-37.8361,145.1006,,3127.0,86.41176470588235,68.0
6078,Surrey Hills,3,h,1251000.0,11.2,3127.0,4.0,2.0,1.0,1930.0,Boroondara,Southern Metropolitan,-37.8309,145.0946,211.0,3127.0,86.41176470588235,68.0
6079,Surrey Hills,6,h,1650000.0,11.2,3127.0,4.0,3.0,2.0,1928.0,Whitehorse,Southern Metropolitan,-37.8328,145.10399999999996,295.0,3127.0,86.41176470588235,68.0
6080,Surrey Hills,2,h,600000.0,11.2,3127.0,2.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.8294,145.0913,,3127.0,86.41176470588235,68.0
6081,Surrey Hills,4,h,1835000.0,11.2,3127.0,4.0,2.0,2.0,1930.0,Boroondara,Southern Metropolitan,-37.8171,145.0934,185.0,3127.0,86.41176470588235,68.0
6082,Surrey Hills,2,u,778500.0,11.2,3127.0,2.0,1.0,1.0,1960.0,Boroondara,Southern Metropolitan,-37.8186,145.0892,78.0,3127.0,86.41176470588235,68.0
6083,Surrey Hills,4,h,1751000.0,11.2,3127.0,3.0,1.0,3.0,,Boroondara,Southern Metropolitan,-37.8176,145.0941,,3127.0,86.41176470588235,68.0
6084,Surrey Hills,2,u,694000.0,11.2,3127.0,3.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.8174,145.0893,,3127.0,86.41176470588235,68.0
6085,Templestowe Lower,3,h,1150000.0,13.8,3107.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.7642,145.1157,,3107.0,228.26315789473685,19.0
6086,Templestowe Lower,4,h,1201000.0,13.8,3107.0,4.0,2.0,2.0,1978.0,Manningham,Eastern Metropolitan,-37.7624,145.1175,221.0,3107.0,228.26315789473685,19.0
6087,Templestowe Lower,4,h,1165000.0,13.8,3107.0,4.0,2.0,4.0,1972.0,Manningham,Eastern Metropolitan,-37.7647,145.1246,170.0,3107.0,228.26315789473685,19.0
6088,Templestowe Lower,3,h,1098000.0,13.8,3107.0,3.0,2.0,1.0,,Manningham,Eastern Metropolitan,-37.7615,145.1154,167.0,3107.0,228.26315789473685,19.0
6089,Templestowe Lower,3,h,742500.0,13.8,3107.0,3.0,1.0,2.0,1980.0,Manningham,Eastern Metropolitan,-37.7556,145.0946,128.0,3107.0,228.26315789473685,19.0
6090,Templestowe Lower,5,h,1050000.0,13.8,3107.0,5.0,3.0,2.0,,Manningham,Eastern Metropolitan,-37.7601,145.1229,,3107.0,228.26315789473685,19.0
6091,Templestowe Lower,4,h,1257000.0,13.8,3107.0,4.0,3.0,2.0,,Manningham,Eastern Metropolitan,-37.7597,145.1058,,3107.0,228.26315789473685,19.0
6092,Templestowe Lower,3,h,1101000.0,13.8,3107.0,3.0,2.0,2.0,1965.0,Manningham,Eastern Metropolitan,-37.7602,145.1166,135.0,3107.0,228.26315789473685,19.0
6093,Templestowe Lower,3,u,641000.0,13.8,3107.0,3.0,1.0,2.0,,Manningham,Eastern Metropolitan,-37.7694,145.1082,,3107.0,228.26315789473685,19.0
6094,Templestowe Lower,8,h,1150000.0,13.8,3107.0,6.0,4.0,3.0,,Manningham,Eastern Metropolitan,-37.7733,145.1198,,3107.0,228.26315789473685,19.0
6095,Templestowe Lower,3,h,1200000.0,13.8,3107.0,3.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.76,145.1054,155.0,3107.0,228.26315789473685,19.0
6096,Templestowe Lower,4,h,990000.0,13.8,3107.0,4.0,2.0,2.0,1973.0,Manningham,Eastern Metropolitan,-37.7573,145.0994,189.0,3107.0,228.26315789473685,19.0
6097,Templestowe Lower,4,h,1500000.0,13.8,3107.0,4.0,2.0,2.0,2013.0,Manningham,Eastern Metropolitan,-37.767,145.119,255.0,3107.0,228.26315789473685,19.0
6098,Templestowe Lower,3,h,1290000.0,13.8,3107.0,3.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.764,145.1097,125.0,3107.0,228.26315789473685,19.0
6099,Templestowe Lower,4,h,790000.0,13.8,3107.0,4.0,2.0,5.0,1970.0,Manningham,Eastern Metropolitan,-37.7631,145.1108,180.0,3107.0,228.26315789473685,19.0
6100,Templestowe Lower,5,h,950000.0,13.8,3107.0,5.0,3.0,2.0,1973.0,Manningham,Eastern Metropolitan,-37.7658,145.124,220.0,3107.0,228.26315789473685,19.0
6101,Templestowe Lower,4,h,1421000.0,13.8,3107.0,4.0,2.0,2.0,1980.0,Manningham,Eastern Metropolitan,-37.7694,145.1222,260.0,3107.0,228.26315789473685,19.0
6102,Templestowe Lower,3,h,1051000.0,13.8,3107.0,3.0,2.0,1.0,1970.0,Manningham,Eastern Metropolitan,-37.7644,145.112,142.0,3107.0,228.26315789473685,19.0
6103,Templestowe Lower,3,h,1065000.0,13.8,3107.0,3.0,1.0,2.0,,Manningham,Eastern Metropolitan,-37.7637,145.1117,,3107.0,228.26315789473685,19.0
6104,Templestowe Lower,4,h,1120000.0,13.8,3107.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.773,145.1074,,3107.0,228.26315789473685,19.0
6105,Templestowe Lower,5,h,1710000.0,13.8,3107.0,5.0,2.0,2.0,1980.0,Manningham,Eastern Metropolitan,-37.7692,145.1253,355.0,3107.0,228.26315789473685,19.0
6106,Templestowe Lower,4,h,1280000.0,13.8,3107.0,4.0,2.0,2.0,1970.0,Manningham,Eastern Metropolitan,-37.7646,145.1167,158.0,3107.0,228.26315789473685,19.0
6107,Templestowe Lower,5,h,750000.0,13.8,3107.0,5.0,3.0,4.0,2006.0,Manningham,Eastern Metropolitan,-37.7696,145.1078,335.0,3107.0,228.26315789473685,19.0
6108,Templestowe Lower,4,h,1000000.0,13.8,3107.0,4.0,3.0,2.0,1970.0,Manningham,Eastern Metropolitan,-37.768,145.1027,164.0,3107.0,228.26315789473685,19.0
6109,Templestowe Lower,2,t,678000.0,13.8,3107.0,2.0,1.0,1.0,1980.0,Manningham,Eastern Metropolitan,-37.7564,145.1195,90.0,3107.0,228.26315789473685,19.0
6110,Templestowe Lower,3,h,1010000.0,13.8,3107.0,3.0,2.0,2.0,1968.0,Manningham,Eastern Metropolitan,-37.77,145.1025,175.0,3107.0,228.26315789473685,19.0
6111,Templestowe Lower,4,h,1325000.0,13.8,3107.0,4.0,3.0,2.0,,Manningham,Eastern Metropolitan,-37.7728,145.1271,,3107.0,228.26315789473685,19.0
6112,Templestowe Lower,3,h,1210000.0,13.8,3107.0,3.0,1.0,1.0,1960.0,Manningham,Eastern Metropolitan,-37.7569,145.1179,134.0,3107.0,228.26315789473685,19.0
6113,Templestowe Lower,3,t,766000.0,13.8,3107.0,3.0,1.0,1.0,,Manningham,Eastern Metropolitan,-37.7567,145.1209,,3107.0,228.26315789473685,19.0
6114,Templestowe Lower,3,h,982000.0,13.8,3107.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.7629,145.1157,,3107.0,228.26315789473685,19.0
6115,Templestowe Lower,4,h,945000.0,13.8,3107.0,4.0,2.0,2.0,1985.0,Manningham,Eastern Metropolitan,-37.764,145.1145,181.0,3107.0,228.26315789473685,19.0
6116,Templestowe Lower,3,u,725000.0,13.8,3107.0,3.0,1.0,1.0,1975.0,Manningham,Eastern Metropolitan,-37.7549,145.1185,105.0,3107.0,228.26315789473685,19.0
6117,Templestowe Lower,4,h,975000.0,13.8,3107.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.7625,145.1256,,3107.0,228.26315789473685,19.0
6118,Templestowe Lower,3,h,1211000.0,13.8,3107.0,3.0,2.0,2.0,1970.0,Manningham,Eastern Metropolitan,-37.767,145.1097,123.0,3107.0,228.26315789473685,19.0
6119,Templestowe Lower,4,h,1100000.0,13.8,3107.0,4.0,2.0,4.0,1970.0,Manningham,Eastern Metropolitan,-37.7639,145.1145,199.0,3107.0,228.26315789473685,19.0
6120,Templestowe Lower,3,h,1155000.0,13.8,3107.0,3.0,1.0,1.0,,Manningham,Eastern Metropolitan,-37.77,145.1089,,3107.0,228.26315789473685,19.0
6121,Templestowe Lower,4,h,920000.0,13.8,3107.0,4.0,2.0,2.0,1980.0,Manningham,Eastern Metropolitan,-37.7613,145.1047,,3107.0,228.26315789473685,19.0
6122,Templestowe Lower,3,h,940000.0,13.8,3107.0,3.0,1.0,1.0,,Manningham,Eastern Metropolitan,-37.7611,145.1168,,3107.0,228.26315789473685,19.0
6123,Templestowe Lower,3,h,1053000.0,13.8,3107.0,3.0,1.0,1.0,1960.0,Manningham,Eastern Metropolitan,-37.7656,145.1017,,3107.0,228.26315789473685,19.0
6124,Templestowe Lower,3,h,1002000.0,13.8,3107.0,3.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.7698,145.1028,174.0,3107.0,228.26315789473685,19.0
6125,Templestowe Lower,3,u,755000.0,13.8,3107.0,3.0,1.0,2.0,1980.0,Manningham,Eastern Metropolitan,-37.7705,145.1152,,3107.0,228.26315789473685,19.0
6126,Templestowe Lower,4,h,1209000.0,13.8,3107.0,4.0,2.0,2.0,1965.0,Manningham,Eastern Metropolitan,-37.7617,145.1065,160.0,3107.0,228.26315789473685,19.0
6127,Templestowe Lower,5,h,2080000.0,13.8,3107.0,5.0,4.0,2.0,2016.0,Manningham,Eastern Metropolitan,-37.7625,145.1043,360.0,3107.0,228.26315789473685,19.0
6128,Templestowe Lower,3,h,1050000.0,13.8,3107.0,3.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.7647,145.1051,,3107.0,228.26315789473685,19.0
6129,Templestowe Lower,4,h,1118000.0,13.8,3107.0,4.0,2.0,2.0,1970.0,Manningham,Eastern Metropolitan,-37.7595,145.1176,195.0,3107.0,228.26315789473685,19.0
6130,Templestowe Lower,4,h,1070000.0,13.8,3107.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.7683,145.1188,,3107.0,228.26315789473685,19.0
6131,Templestowe Lower,4,h,903000.0,13.8,3107.0,4.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.7564,145.1043,22.0,3107.0,228.26315789473685,19.0
6132,Templestowe Lower,3,h,1220000.0,13.8,3107.0,3.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.7668,145.1086,133.0,3107.0,228.26315789473685,19.0
6133,Templestowe Lower,4,h,1222000.0,13.8,3107.0,4.0,2.0,4.0,,Manningham,Eastern Metropolitan,-37.7704,145.1247,,3107.0,228.26315789473685,19.0
6134,Templestowe Lower,3,h,2025000.0,13.8,3107.0,3.0,1.0,2.0,,Manningham,Eastern Metropolitan,-37.7726,145.1149,,3107.0,228.26315789473685,19.0
6135,Templestowe Lower,4,h,1650000.0,13.8,3107.0,4.0,2.0,2.0,2005.0,Manningham,Eastern Metropolitan,-37.7647,145.1186,280.0,3107.0,228.26315789473685,19.0
6136,Templestowe Lower,4,h,1182500.0,13.8,3107.0,4.0,2.0,2.0,1975.0,Manningham,Eastern Metropolitan,-37.7764,145.1216,150.0,3107.0,228.26315789473685,19.0
6137,Templestowe Lower,4,h,1020000.0,13.8,3107.0,4.0,2.0,2.0,1965.0,Manningham,Eastern Metropolitan,-37.7557,145.0957,145.0,3107.0,228.26315789473685,19.0
6138,Templestowe Lower,3,h,838000.0,13.8,3107.0,3.0,2.0,1.0,,Manningham,Eastern Metropolitan,-37.7699,145.1081,180.0,3107.0,228.26315789473685,19.0
6139,Templestowe Lower,3,h,650000.0,13.8,3107.0,3.0,1.0,2.0,1975.0,Manningham,Eastern Metropolitan,-37.7709,145.1104,120.0,3107.0,228.26315789473685,19.0
6140,Templestowe Lower,4,h,870000.0,13.8,3107.0,4.0,1.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.7629,145.112,,3107.0,228.26315789473685,19.0
6141,Templestowe Lower,3,h,1509000.0,13.8,3107.0,3.0,2.0,2.0,1960.0,Manningham,Eastern Metropolitan,-37.7714,145.1141,158.0,3107.0,228.26315789473685,19.0
6142,Templestowe Lower,4,h,1358500.0,13.8,3107.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.7701,145.1131,,3107.0,228.26315789473685,19.0
6143,Thornbury,3,u,510000.0,6.5,3071.0,3.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7591,145.0211,,3071.0,125.00877192982456,114.0
6144,Thornbury,2,u,470000.0,6.5,3071.0,2.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7561,145.0067,,3071.0,125.00877192982456,114.0
6145,Thornbury,2,u,435000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7622,144.9953,,3071.0,125.00877192982456,114.0
6146,Thornbury,1,u,517500.0,6.5,3071.0,1.0,1.0,0.0,1910.0,Darebin,Northern Metropolitan,-37.762,144.996,53.0,3071.0,125.00877192982456,114.0
6147,Thornbury,1,u,370000.0,6.5,3071.0,1.0,1.0,1.0,1999.0,Darebin,Northern Metropolitan,-37.7634,145.02100000000004,62.0,3071.0,125.00877192982456,114.0
6148,Thornbury,2,t,805000.0,6.5,3071.0,2.0,1.0,2.0,2009.0,Darebin,Northern Metropolitan,-37.7536,144.9825,95.0,3071.0,125.00877192982456,114.0
6149,Thornbury,4,h,1428888.0,6.5,3071.0,4.0,2.0,1.0,1930.0,Darebin,Northern Metropolitan,-37.7601,145.0122,153.0,3071.0,125.00877192982456,114.0
6150,Thornbury,2,h,940000.0,6.5,3071.0,2.0,1.0,1.0,1950.0,Darebin,Northern Metropolitan,-37.7631,145.0091,110.0,3071.0,125.00877192982456,114.0
6151,Thornbury,1,u,270000.0,6.5,3071.0,1.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7581,144.9944,33.0,3071.0,125.00877192982456,114.0
6152,Thornbury,3,t,865000.0,6.5,3071.0,3.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.7586,145.0056,,3071.0,125.00877192982456,114.0
6153,Thornbury,2,h,700000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7536,144.9921,,3071.0,125.00877192982456,114.0
6154,Thornbury,3,t,910000.0,6.5,3071.0,3.0,2.0,1.0,,Darebin,Northern Metropolitan,-37.7551,145.0108,,3071.0,125.00877192982456,114.0
6155,Thornbury,3,h,1135000.0,6.5,3071.0,3.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7585,145.0042,,3071.0,125.00877192982456,114.0
6156,Thornbury,1,u,260000.0,6.5,3071.0,1.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7574,144.9907,,3071.0,125.00877192982456,114.0
6157,Thornbury,2,u,505000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7608,145.0059,,3071.0,125.00877192982456,114.0
6158,Thornbury,1,u,365000.0,6.5,3071.0,1.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7544,145.0092,40.0,3071.0,125.00877192982456,114.0
6159,Thornbury,3,h,1430000.0,6.5,3071.0,3.0,1.0,3.0,,Darebin,Northern Metropolitan,-37.7611,145.0142,,3071.0,125.00877192982456,114.0
6160,Thornbury,2,u,525500.0,6.5,3071.0,2.0,1.0,1.0,1975.0,Darebin,Northern Metropolitan,-37.7564,145.0026,72.0,3071.0,125.00877192982456,114.0
6161,Thornbury,3,h,1210000.0,6.5,3071.0,3.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.76300000000001,145.0198,,3071.0,125.00877192982456,114.0
6162,Thornbury,2,h,944000.0,6.5,3071.0,2.0,1.0,1.0,1900.0,Darebin,Northern Metropolitan,-37.76300000000001,145.0025,78.0,3071.0,125.00877192982456,114.0
6163,Thornbury,2,h,970000.0,6.5,3071.0,2.0,1.0,3.0,,Darebin,Northern Metropolitan,-37.7633,145.0169,,3071.0,125.00877192982456,114.0
6164,Thornbury,3,h,887000.0,6.5,3071.0,3.0,2.0,2.0,1935.0,Darebin,Northern Metropolitan,-37.7554,145.0211,129.0,3071.0,125.00877192982456,114.0
6165,Thornbury,1,u,277500.0,6.5,3071.0,1.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7542,145.0098,,3071.0,125.00877192982456,114.0
6166,Thornbury,3,h,701000.0,6.5,3071.0,3.0,3.0,2.0,1958.0,Darebin,Northern Metropolitan,-37.7583,145.0174,71.0,3071.0,125.00877192982456,114.0
6167,Thornbury,2,h,740000.0,6.5,3071.0,3.0,1.0,2.0,,Darebin,Northern Metropolitan,-37.7606,145.0241,,3071.0,125.00877192982456,114.0
6168,Thornbury,2,h,1110000.0,6.5,3071.0,2.0,1.0,0.0,1925.0,Darebin,Northern Metropolitan,-37.7564,144.9971,105.0,3071.0,125.00877192982456,114.0
6169,Thornbury,4,h,795000.0,6.5,3071.0,4.0,2.0,1.0,,Darebin,Northern Metropolitan,-37.7584,145.0214,,3071.0,125.00877192982456,114.0
6170,Thornbury,1,u,332000.0,6.5,3071.0,1.0,1.0,1.0,1975.0,Darebin,Northern Metropolitan,-37.7603,145.0165,48.0,3071.0,125.00877192982456,114.0
6171,Thornbury,3,h,1265000.0,6.5,3071.0,3.0,2.0,2.0,1920.0,Darebin,Northern Metropolitan,-37.7515,144.9857,97.0,3071.0,125.00877192982456,114.0
6172,Thornbury,2,h,1085000.0,6.5,3071.0,2.0,1.0,2.0,1930.0,Darebin,Northern Metropolitan,-37.7569,144.9914,102.0,3071.0,125.00877192982456,114.0
6173,Thornbury,3,h,898000.0,6.5,3071.0,3.0,2.0,2.0,2010.0,Darebin,Northern Metropolitan,-37.7551,144.9993,108.0,3071.0,125.00877192982456,114.0
6174,Thornbury,3,h,1235000.0,6.5,3071.0,3.0,3.0,1.0,1920.0,Darebin,Northern Metropolitan,-37.7583,145.0025,133.0,3071.0,125.00877192982456,114.0
6175,Thornbury,3,t,910500.0,6.5,3071.0,3.0,2.0,2.0,2010.0,Darebin,Northern Metropolitan,-37.759,144.988,144.0,3071.0,125.00877192982456,114.0
6176,Thornbury,3,h,995000.0,6.5,3071.0,2.0,1.0,1.0,1920.0,Darebin,Northern Metropolitan,-37.7574,144.9854,96.0,3071.0,125.00877192982456,114.0
6177,Thornbury,2,h,760000.0,6.5,3071.0,2.0,1.0,0.0,1900.0,Darebin,Northern Metropolitan,-37.7595,145.0061,75.0,3071.0,125.00877192982456,114.0
6178,Thornbury,2,u,505000.0,6.5,3071.0,2.0,1.0,0.0,1980.0,Darebin,Northern Metropolitan,-37.7591,145.0211,80.0,3071.0,125.00877192982456,114.0
6179,Thornbury,3,h,1400000.0,6.5,3071.0,2.0,2.0,1.0,1920.0,Darebin,Northern Metropolitan,-37.7595,145.0017,159.0,3071.0,125.00877192982456,114.0
6180,Thornbury,3,h,1200000.0,6.5,3071.0,3.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.752,144.9852,,3071.0,125.00877192982456,114.0
6181,Thornbury,3,h,920000.0,6.5,3071.0,2.0,1.0,2.0,,Darebin,Northern Metropolitan,-37.7604,144.9877,,3071.0,125.00877192982456,114.0
6182,Thornbury,3,h,1110000.0,6.5,3071.0,3.0,1.0,1.0,1950.0,Darebin,Northern Metropolitan,-37.7602,144.9878,156.0,3071.0,125.00877192982456,114.0
6183,Thornbury,3,h,1200000.0,6.5,3071.0,3.0,2.0,1.0,1905.0,Darebin,Northern Metropolitan,-37.7582,145.0094,345.0,3071.0,125.00877192982456,114.0
6184,Thornbury,2,u,560000.0,6.5,3071.0,2.0,1.0,2.0,,Darebin,Northern Metropolitan,-37.7591,145.0208,,3071.0,125.00877192982456,114.0
6185,Thornbury,2,u,450000.0,6.5,3071.0,2.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7526,145.0023,52.0,3071.0,125.00877192982456,114.0
6186,Thornbury,3,h,1190000.0,6.5,3071.0,3.0,1.0,0.0,,Darebin,Northern Metropolitan,-37.7539,144.989,,3071.0,125.00877192982456,114.0
6187,Thornbury,3,h,1020000.0,6.5,3071.0,3.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7524,144.9912,,3071.0,125.00877192982456,114.0
6188,Thornbury,3,h,1245000.0,6.5,3071.0,3.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7633,145.0087,,3071.0,125.00877192982456,114.0
6189,Thornbury,2,u,350000.0,6.5,3071.0,2.0,1.0,1.0,1960.0,Darebin,Northern Metropolitan,-37.7542,145.01,,3071.0,125.00877192982456,114.0
6190,Thornbury,2,u,571750.0,6.5,3071.0,2.0,1.0,1.0,2012.0,Darebin,Northern Metropolitan,-37.7588,145.0179,,3071.0,125.00877192982456,114.0
6191,Thornbury,2,h,874000.0,6.5,3071.0,2.0,1.0,2.0,1985.0,Darebin,Northern Metropolitan,-37.7642,145.0192,2.0,3071.0,125.00877192982456,114.0
6192,Thornbury,3,h,1427000.0,6.5,3071.0,3.0,1.0,1.0,1920.0,Darebin,Northern Metropolitan,-37.7592,145.0105,127.0,3071.0,125.00877192982456,114.0
6193,Thornbury,1,u,295000.0,6.5,3071.0,1.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7557,144.9993,,3071.0,125.00877192982456,114.0
6194,Thornbury,1,u,383000.0,6.5,3071.0,1.0,1.0,1.0,1965.0,Darebin,Northern Metropolitan,-37.7539,145.0075,44.0,3071.0,125.00877192982456,114.0
6195,Thornbury,2,h,1164000.0,6.5,3071.0,2.0,2.0,0.0,,Darebin,Northern Metropolitan,-37.7576,145.0032,,3071.0,125.00877192982456,114.0
6196,Thornbury,1,u,315000.0,6.5,3071.0,1.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7566,144.9893,,3071.0,125.00877192982456,114.0
6197,Thornbury,1,u,245000.0,6.5,3071.0,1.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7581,144.9944,,3071.0,125.00877192982456,114.0
6198,Thornbury,3,h,1290000.0,6.5,3071.0,3.0,1.0,2.0,1920.0,Darebin,Northern Metropolitan,-37.7607,145.0105,138.0,3071.0,125.00877192982456,114.0
6199,Thornbury,2,u,605000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7641,145.0104,83.0,3071.0,125.00877192982456,114.0
6200,Thornbury,2,u,450000.0,6.5,3071.0,2.0,1.0,1.0,1960.0,Darebin,Northern Metropolitan,-37.7516,144.9871,59.0,3071.0,125.00877192982456,114.0
6201,Thornbury,2,h,900000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7585,145.0226,,3071.0,125.00877192982456,114.0
6202,Thornbury,3,h,1620000.0,6.5,3071.0,3.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.7612,145.0045,,3071.0,125.00877192982456,114.0
6203,Thornbury,2,u,438000.0,6.5,3071.0,2.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7541,145.0088,66.0,3071.0,125.00877192982456,114.0
6204,Thornbury,2,h,1143000.0,6.5,3071.0,2.0,1.0,2.0,,Darebin,Northern Metropolitan,-37.7598,145.0088,,3071.0,125.00877192982456,114.0
6205,Thornbury,2,h,925000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7584,144.9971,157.0,3071.0,125.00877192982456,114.0
6206,Thornbury,3,h,1250000.0,6.5,3071.0,3.0,2.0,3.0,2013.0,Darebin,Northern Metropolitan,-37.7617,145.0117,234.0,3071.0,125.00877192982456,114.0
6207,Thornbury,3,t,1070000.0,6.5,3071.0,3.0,2.0,2.0,2007.0,Darebin,Northern Metropolitan,-37.7588,144.9881,140.0,3071.0,125.00877192982456,114.0
6208,Thornbury,2,u,371000.0,6.5,3071.0,2.0,1.0,1.0,1960.0,Darebin,Northern Metropolitan,-37.7542,145.01,,3071.0,125.00877192982456,114.0
6209,Thornbury,3,h,1570000.0,6.5,3071.0,4.0,2.0,1.0,1920.0,Darebin,Northern Metropolitan,-37.7578,145.0076,377.0,3071.0,125.00877192982456,114.0
6210,Thornbury,2,u,486000.0,6.5,3071.0,2.0,1.0,1.0,1960.0,Darebin,Northern Metropolitan,-37.761,145.0055,66.0,3071.0,125.00877192982456,114.0
6211,Thornbury,3,t,1100000.0,6.5,3071.0,3.0,2.0,2.0,2011.0,Darebin,Northern Metropolitan,-37.7614,145.0118,,3071.0,125.00877192982456,114.0
6212,Thornbury,2,h,1211000.0,6.5,3071.0,2.0,1.0,0.0,1915.0,Darebin,Northern Metropolitan,-37.7549,145.0035,97.0,3071.0,125.00877192982456,114.0
6213,Thornbury,2,u,466000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7633,145.0103,,3071.0,125.00877192982456,114.0
6214,Thornbury,3,h,1280000.0,6.5,3071.0,3.0,1.0,1.0,1910.0,Darebin,Northern Metropolitan,-37.7566,144.9965,130.0,3071.0,125.00877192982456,114.0
6215,Thornbury,4,h,1478000.0,6.5,3071.0,4.0,2.0,0.0,1900.0,Darebin,Northern Metropolitan,-37.7569,145.0041,152.0,3071.0,125.00877192982456,114.0
6216,Thornbury,3,h,1280000.0,6.5,3071.0,3.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.7584,145.0115,,3071.0,125.00877192982456,114.0
6217,Thornbury,3,h,1913000.0,6.5,3071.0,3.0,2.0,2.0,1930.0,Darebin,Northern Metropolitan,-37.7575,144.9968,212.0,3071.0,125.00877192982456,114.0
6218,Thornbury,3,h,1272000.0,6.5,3071.0,3.0,1.0,0.0,1920.0,Darebin,Northern Metropolitan,-37.7609,145.0016,,3071.0,125.00877192982456,114.0
6219,Thornbury,2,h,972000.0,6.5,3071.0,2.0,1.0,0.0,,Darebin,Northern Metropolitan,-37.7611,145.0009,,3071.0,125.00877192982456,114.0
6220,Thornbury,4,h,928500.0,6.5,3071.0,4.0,2.0,2.0,1960.0,Darebin,Northern Metropolitan,-37.7595,145.0241,150.0,3071.0,125.00877192982456,114.0
6221,Thornbury,2,u,432500.0,6.5,3071.0,2.0,1.0,1.0,1965.0,Darebin,Northern Metropolitan,-37.7587,145.0064,56.0,3071.0,125.00877192982456,114.0
6222,Thornbury,1,u,330000.0,6.5,3071.0,1.0,1.0,1.0,1970.0,Darebin,Northern Metropolitan,-37.7544,145.0092,40.0,3071.0,125.00877192982456,114.0
6223,Thornbury,3,h,1200000.0,6.5,3071.0,3.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.7584,145.0115,,3071.0,125.00877192982456,114.0
6224,Thornbury,2,u,510000.0,6.5,3071.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.7634,145.02100000000004,,3071.0,125.00877192982456,114.0
