,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea
8768,Caroline Springs,3,h,545000.0,14.8,3023.0,3.0,2.0,2.0,,Melton,Western Metropolitan,-37.74397,144.73471999999995,
8769,Caulfield South,2,u,1091500.0,8.7,3162.0,2.0,2.0,1.0,,Glen Eira,Southern Metropolitan,-37.89565,145.0234,
8770,Cheltenham,5,h,1140000.0,17.9,3192.0,5.0,2.0,2.0,,Kingston,Southern Metropolitan,-37.96763,145.07898,
8771,Cheltenham,3,t,950000.0,17.9,3192.0,3.0,3.0,2.0,2013.0,Bayside,Southern Metropolitan,-37.96062,145.04296000000005,149.0
8772,Cheltenham,2,u,425000.0,17.9,3192.0,2.0,1.0,1.0,,Bayside,Southern Metropolitan,-37.97143,145.05219,
8773,Cheltenham,3,h,1116000.0,17.9,3192.0,3.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.95629,145.06031000000004,
8774,Clifton Hill,3,u,1030000.0,3.6,3068.0,3.0,2.0,2.0,1995.0,Yarra,Northern Metropolitan,-37.79297,144.99776,
8775,Coburg,2,h,900000.0,6.7,3058.0,2.0,1.0,1.0,1920.0,Moreland,Northern Metropolitan,-37.74483,144.97269,100.0
8776,Coburg,4,h,922000.0,6.7,3058.0,4.0,2.0,2.0,1960.0,Moreland,Northern Metropolitan,-37.73704,144.97959,80.0
8777,Coburg,3,h,1077000.0,6.7,3058.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.75279000000001,144.95379,
8778,Coburg North,3,h,805000.0,6.7,3058.0,3.0,2.0,2.0,,Moreland,Northern Metropolitan,-37.72495,144.98348,
8779,Craigieburn,4,h,665000.0,20.6,3064.0,4.0,2.0,2.0,2007.0,Hume,Northern Metropolitan,-37.58885,144.90135,236.0
8780,Craigieburn,3,h,515500.0,20.6,3064.0,3.0,1.0,4.0,1990.0,Hume,Northern Metropolitan,-37.60329,144.93948,117.0
8781,Craigieburn,3,h,660000.0,20.6,3064.0,3.0,2.0,3.0,2014.0,Hume,Northern Metropolitan,-37.59715,144.89656000000005,225.5
8782,Cranbourne,5,h,572000.0,34.7,3977.0,5.0,2.0,1.0,,Casey,South-Eastern Metropolitan,-38.10687,145.2811,
8783,Croydon,4,h,932000.0,23.0,3136.0,4.0,2.0,2.0,1970.0,Maroondah,Eastern Metropolitan,-37.79587,145.2683,225.0
8784,Croydon,2,h,570000.0,23.0,3136.0,2.0,1.0,1.0,1994.0,Maroondah,Eastern Metropolitan,-37.80752,145.27212,110.0
8785,Croydon,4,h,875000.0,23.0,3136.0,4.0,2.0,2.0,,Maroondah,Eastern Metropolitan,-37.80267,145.27569,
8786,Dandenong,2,u,348000.0,24.7,3175.0,2.0,1.0,0.0,,Greater Dandenong,South-Eastern Metropolitan,-37.98712,145.22262,
8787,Dandenong North,3,h,627000.0,24.7,3175.0,3.0,1.0,1.0,1970.0,Greater Dandenong,South-Eastern Metropolitan,-37.96322,145.20586,120.0
8788,Dandenong North,3,h,760000.0,24.7,3175.0,3.0,1.0,2.0,,Greater Dandenong,South-Eastern Metropolitan,-37.96609,145.21997,
8789,Diamond Creek,2,h,621000.0,21.8,3089.0,2.0,1.0,0.0,1939.0,Nillumbik,Northern Victoria,-37.67629,145.15589,61.0
8790,Dingley Village,2,u,612000.0,22.2,3172.0,2.0,1.0,1.0,1975.0,Kingston,South-Eastern Metropolitan,-37.98412,145.13433,
8791,Doncaster,3,t,840000.0,12.4,3108.0,3.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.78653,145.12363,
8792,Doncaster East,6,h,1856000.0,14.3,3109.0,6.0,3.0,3.0,1970.0,Manningham,Eastern Metropolitan,-37.78053,145.15567,322.0
8793,Donvale,7,h,2705000.0,16.1,3111.0,7.0,2.0,4.0,2004.0,Manningham,Eastern Metropolitan,-37.76598,145.19329,409.54
8794,Doreen,3,h,530500.0,25.9,3754.0,3.0,2.0,2.0,2012.0,Whittlesea,Northern Victoria,-37.61042,145.11932,179.0
8795,Eltham,3,h,975000.0,18.0,3095.0,3.0,1.0,0.0,,Nillumbik,Eastern Metropolitan,-37.71926,145.15081999999995,
8796,Eltham,3,h,805000.0,18.0,3095.0,3.0,2.0,0.0,1979.0,Nillumbik,Eastern Metropolitan,-37.70913,145.1647,127.0
8797,Epping,4,h,940000.0,19.6,3076.0,4.0,3.0,2.0,2012.0,Whittlesea,Northern Metropolitan,-37.62693,145.01563000000004,364.0
8798,Epping,2,u,437000.0,19.6,3076.0,2.0,1.0,2.0,2000.0,Whittlesea,Northern Metropolitan,-37.65099,145.04663,109.0
8799,Epping,5,h,660000.0,19.6,3076.0,5.0,3.0,2.0,,Whittlesea,Northern Metropolitan,-37.63888,145.02813,
8800,Essendon,3,h,1325000.0,7.5,3040.0,3.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.74664,144.92285,
8801,Essendon,1,u,310000.0,7.5,3040.0,1.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.75515,144.92113999999995,
8802,Essendon,3,t,864000.0,7.5,3040.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.7401,144.89674,3.0
8803,Essendon,1,u,291000.0,7.5,3040.0,1.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.75121,144.91326,47.0
8804,Essendon West,3,h,750000.0,7.5,3040.0,3.0,1.0,1.0,2000.0,Moonee Valley,Western Metropolitan,-37.75403,144.8867,114.0
8805,Essendon West,5,h,2200000.0,7.5,3040.0,5.0,3.0,2.0,2016.0,Moonee Valley,Western Metropolitan,-37.75148,144.88519,291.0
8806,Fairfield,3,h,1550000.0,5.7,3078.0,3.0,2.0,0.0,,Darebin,Northern Metropolitan,-37.78022,145.01771000000005,
8807,Fawkner,3,h,720000.0,13.1,3060.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.69863,144.96685,
8808,Fitzroy North,2,h,1350000.0,3.6,3068.0,2.0,1.0,1.0,1900.0,Yarra,Northern Metropolitan,-37.78493,144.98879,79.0
8809,Fitzroy North,3,h,1852000.0,3.6,3068.0,3.0,2.0,1.0,1900.0,Yarra,Northern Metropolitan,-37.78714,144.97966,125.0
8810,Fitzroy North,2,h,1100000.0,3.6,3068.0,2.0,1.0,0.0,,Yarra,Northern Metropolitan,-37.7836,144.98031,
8811,Footscray,1,u,170000.0,5.1,3011.0,1.0,1.0,0.0,2013.0,Maribyrnong,Western Metropolitan,-37.80141,144.89587,26.0
8812,Forest Hill,4,h,1372000.0,15.4,3131.0,4.0,1.0,2.0,1970.0,Whitehorse,Eastern Metropolitan,-37.83816,145.17783,
8813,Forest Hill,3,t,850500.0,15.4,3131.0,3.0,2.0,2.0,,Whitehorse,Eastern Metropolitan,-37.83401,145.17757,
8814,Frankston,3,h,640000.0,38.0,3199.0,3.0,2.0,1.0,,Frankston,South-Eastern Metropolitan,-38.1523,145.11874,
8815,Frankston North,3,h,611000.0,36.9,3200.0,3.0,2.0,1.0,1960.0,Frankston,Eastern Victoria,-38.11948,145.14928,109.0
8816,Frankston South,3,h,755000.0,38.0,3199.0,3.0,1.0,2.0,1960.0,Frankston,South-Eastern Metropolitan,-38.16492,145.12656,174.0
8817,Gisborne,4,h,521000.0,45.9,3437.0,4.0,2.0,2.0,1980.0,Macedon Ranges,Northern Victoria,-37.49642,144.60119,144.0
8818,Gladstone Park,3,h,625000.0,12.9,3043.0,3.0,1.0,2.0,,Hume,Western Metropolitan,-37.68541,144.88471,
8819,Glen Iris,4,h,1910000.0,7.3,3146.0,4.0,2.0,3.0,,Boroondara,Southern Metropolitan,-37.86231,145.07213000000004,
8820,Glen Iris,2,u,500000.0,7.3,3146.0,2.0,1.0,1.0,1965.0,Stonnington,Southern Metropolitan,-37.85399,145.04699,76.0
8821,Glen Iris,2,u,523000.0,7.3,3146.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.85546,145.04998,
8822,Glenroy,3,t,525000.0,11.2,3046.0,3.0,1.0,1.0,2011.0,Moreland,Northern Metropolitan,-37.70168,144.94862,133.0
8823,Glenroy,3,h,847000.0,11.2,3046.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.71399,144.92264,
8824,Greensborough,6,h,990000.0,16.1,3088.0,6.0,3.0,2.0,,Banyule,Northern Metropolitan,-37.69749,145.1058,
8825,Greensborough,2,u,695000.0,16.1,3088.0,2.0,2.0,1.0,2000.0,Banyule,Northern Metropolitan,-37.70267,145.09526,107.0
8826,Hadfield,2,u,500000.0,11.2,3046.0,2.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.70733,144.94041,
8827,Hallam,3,h,662500.0,32.3,3803.0,3.0,2.0,2.0,,Casey,South-Eastern Metropolitan,-38.00022,145.2709,
8828,Hampton,3,u,1210000.0,13.8,3188.0,3.0,2.0,2.0,2010.0,Bayside,Southern Metropolitan,-37.93464,144.99601,152.0
8829,Hampton East,3,h,1140000.0,13.8,3188.0,3.0,1.0,2.0,,Bayside,Southern Metropolitan,-37.93433,145.02983999999995,204.0
8830,Hawthorn,1,u,395000.0,5.3,3122.0,1.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.81333,145.01932,
8831,Hawthorn,3,u,1000000.0,5.3,3122.0,3.0,1.0,1.0,1940.0,Boroondara,Southern Metropolitan,-37.82987,145.03421,90.0
8832,Hawthorn,2,u,450000.0,5.3,3122.0,2.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.83032,145.03898999999996,
8833,Hawthorn,4,h,2900000.0,5.3,3122.0,4.0,1.0,3.0,1890.0,Boroondara,Southern Metropolitan,-37.81931,145.04107,156.0
8834,Hawthorn,2,u,450000.0,5.3,3122.0,2.0,1.0,1.0,1965.0,Boroondara,Southern Metropolitan,-37.82824,145.03136999999995,71.0
8835,Healesville,3,h,650000.0,45.2,3777.0,3.0,2.0,4.0,2009.0,Yarra Ranges,Northern Victoria,-37.64685,145.52635,156.6
8836,Heidelberg Heights,3,h,790000.0,8.8,3081.0,3.0,2.0,1.0,,Banyule,Eastern Metropolitan,-37.73569000000001,145.05913,
8837,Heidelberg Heights,2,h,780000.0,8.8,3081.0,2.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.73764,145.05323,
8838,Heidelberg West,3,h,726500.0,8.8,3081.0,3.0,1.0,0.0,1950.0,Banyule,Eastern Metropolitan,-37.7482,145.04073,95.0
8839,Heidelberg West,3,h,710000.0,8.8,3081.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.74307,145.0399,
8840,Highett,2,u,645000.0,16.0,3190.0,2.0,1.0,1.0,1970.0,Bayside,Southern Metropolitan,-37.94887,145.02647,64.0
8841,Hillside,5,h,650500.0,18.0,3037.0,5.0,2.0,2.0,2007.0,Melton,Western Metropolitan,-37.68455,144.73272,213.0
8842,Huntingdale,3,h,750000.0,12.3,3166.0,3.0,2.0,2.0,2005.0,Monash,Southern Metropolitan,-37.90415,145.10504,87.0
8843,Jacana,4,h,650000.0,14.0,3047.0,4.0,1.0,1.0,1960.0,Hume,Northern Metropolitan,-37.6876,144.91167,181.0
8844,Jacana,2,t,390000.0,14.0,3047.0,2.0,1.0,1.0,1995.0,Hume,Northern Metropolitan,-37.68582,144.91638,89.0
8845,Keilor Downs,3,h,810000.0,15.5,3038.0,3.0,2.0,2.0,,Brimbank,Western Metropolitan,-37.71424,144.7958,
8846,Keilor Downs,3,h,735000.0,15.5,3038.0,3.0,2.0,2.0,1979.0,Brimbank,Western Metropolitan,-37.72321,144.80882,180.0
8847,Keilor East,2,t,520000.0,11.7,3033.0,2.0,2.0,2.0,2014.0,Moonee Valley,Western Metropolitan,-37.73893,144.87661,62.0
8848,Keilor Lodge,4,h,640000.0,15.5,3038.0,4.0,2.0,1.0,1987.0,Brimbank,Western Metropolitan,-37.70115,144.80144,
8849,Kensington,3,t,967000.0,3.4,3031.0,3.0,2.0,2.0,1999.0,Melbourne,Northern Metropolitan,-37.79482,144.92192,120.0
8850,Kensington,2,h,850000.0,3.4,3031.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.78906,144.93173000000004,
8851,Kensington,1,t,500000.0,3.4,3031.0,1.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.79059,144.93145,
8852,Kensington,2,u,535000.0,3.4,3031.0,2.0,1.0,1.0,2011.0,Melbourne,Northern Metropolitan,-37.79122,144.93175,70.0
8853,Kew,2,h,758000.0,5.4,3101.0,2.0,1.0,2.0,,Boroondara,Southern Metropolitan,-37.79719,145.03177,
8854,Kew East,2,u,862000.0,7.3,3102.0,2.0,1.0,1.0,1970.0,Boroondara,Southern Metropolitan,-37.7972,145.05225,72.0
8855,Keysborough,4,h,965000.0,25.2,3173.0,4.0,2.0,2.0,,Greater Dandenong,South-Eastern Metropolitan,-38.00293,145.16465,
8856,Keysborough,4,h,761000.0,25.2,3173.0,4.0,1.0,2.0,1970.0,Greater Dandenong,South-Eastern Metropolitan,-37.9865,145.16767,170.0
8857,Kings Park,3,h,520000.0,14.0,3021.0,3.0,1.0,2.0,,Brimbank,Western Metropolitan,-37.73341,144.77161,
8858,Kings Park,3,h,530000.0,14.0,3021.0,3.0,1.0,1.0,1975.0,Brimbank,Western Metropolitan,-37.731,144.77387,112.0
8859,Kingsville,3,h,1020000.0,6.4,3012.0,3.0,1.0,0.0,,Maribyrnong,Western Metropolitan,-37.80781,144.88083,
8860,Kingsville,1,u,210000.0,6.4,3012.0,1.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.80893,144.87878,
8861,Lalor,4,h,750000.0,16.3,3075.0,4.0,2.0,4.0,2008.0,Whittlesea,Northern Metropolitan,-37.66747,144.98802,205.0
8862,Lalor,3,h,635000.0,16.3,3075.0,3.0,1.0,4.0,,Whittlesea,Northern Metropolitan,-37.67125,145.03171,
8863,Lalor,2,u,410000.0,16.3,3075.0,2.0,1.0,1.0,,Whittlesea,Northern Metropolitan,-37.67222,145.0231,
8864,Lalor,5,h,675000.0,16.3,3075.0,5.0,2.0,2.0,,Whittlesea,Northern Metropolitan,-37.67227000000001,145.03595,
8865,Lower Plenty,5,h,880000.0,14.6,3093.0,5.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.72399,145.12069,
8866,Maidstone,1,u,280000.0,6.4,3012.0,1.0,1.0,1.0,2009.0,Maribyrnong,Western Metropolitan,-37.77757,144.87232,55.0
8867,Maidstone,2,t,520000.0,6.4,3012.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.78775,144.87446,
8868,Maidstone,3,t,895000.0,6.4,3012.0,3.0,2.0,2.0,2004.0,Maribyrnong,Western Metropolitan,-37.78284,144.88098,153.0
8869,Malvern East,3,h,2110000.0,8.4,3145.0,3.0,1.0,2.0,,Stonnington,Southern Metropolitan,-37.86996,145.05621000000005,
8870,Maribyrnong,3,h,1050000.0,4.3,3032.0,3.0,2.0,1.0,,Maribyrnong,Western Metropolitan,-37.769,144.89934,
8871,Melton,4,h,320000.0,31.7,3337.0,4.0,2.0,1.0,1986.0,Melton,Western Victoria,-37.69026,144.57866,200.0
8872,Melton,3,h,480000.0,31.7,3337.0,3.0,1.0,2.0,1980.0,Melton,Western Victoria,-37.68738,144.57415,100.0
8873,Mernda,4,h,670000.0,25.9,3754.0,4.0,2.0,2.0,2012.0,Whittlesea,Northern Metropolitan,-37.58676,145.08889,221.0
8874,Mernda,4,h,520500.0,25.9,3754.0,4.0,2.0,2.0,,Whittlesea,Northern Metropolitan,-37.60238,145.08695,
8875,Mill Park,2,u,460000.0,17.9,3082.0,2.0,1.0,1.0,2000.0,Whittlesea,Northern Metropolitan,-37.67231,145.05878,88.0
8876,Mill Park,3,h,610000.0,17.9,3082.0,3.0,1.0,1.0,,Whittlesea,Northern Metropolitan,-37.66903,145.05091000000004,
8877,Mitcham,3,h,950000.0,17.2,3132.0,3.0,1.0,2.0,1975.0,Whitehorse,Eastern Metropolitan,-37.82583,145.20608,138.0
8878,Mitcham,3,t,970000.0,17.2,3132.0,3.0,2.0,1.0,2016.0,Whitehorse,Eastern Metropolitan,-37.8179,145.20658,146.0
8879,Mont Albert,5,h,2200000.0,10.2,3127.0,5.0,2.0,4.0,,Boroondara,Eastern Metropolitan,-37.81269,145.10236,
8880,Mont Albert,4,h,2320000.0,10.2,3127.0,4.0,2.0,5.0,,Whitehorse,Eastern Metropolitan,-37.81402,145.10336,
8881,Montmorency,3,h,655000.0,16.2,3094.0,3.0,2.0,3.0,1970.0,Banyule,Eastern Metropolitan,-37.72857,145.12728,128.0
8882,Montmorency,3,h,960000.0,16.2,3094.0,3.0,1.0,1.0,,Banyule,Eastern Metropolitan,-37.716,145.13452,
8883,Moonee Ponds,4,h,1810000.0,6.2,3039.0,4.0,2.0,2.0,1894.0,Moonee Valley,Western Metropolitan,-37.77019,144.92691000000005,
8884,Moonee Ponds,2,h,1020000.0,6.2,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.75782,144.92088,
8885,Moonee Ponds,2,h,1250000.0,6.2,3039.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.76121,144.92525,
8886,Moorabbin,3,h,1175000.0,14.3,3189.0,3.0,2.0,6.0,,Kingston,Southern Metropolitan,-37.9379,145.05456,
8887,Mordialloc,4,h,800000.0,21.5,3195.0,4.0,3.0,3.0,,Kingston,South-Eastern Metropolitan,-38.00406,145.09502,
8888,Mordialloc,4,h,1225000.0,21.5,3195.0,4.0,2.0,2.0,,Kingston,South-Eastern Metropolitan,-37.99991,145.09417,
8889,Mount Waverley,3,h,1205000.0,14.2,3149.0,3.0,2.0,2.0,1960.0,Monash,Eastern Metropolitan,-37.87389,145.12783000000005,143.0
8890,Mount Waverley,4,h,1720000.0,14.2,3149.0,4.0,2.0,3.0,,Monash,Eastern Metropolitan,-37.86989000000001,145.1434,
8891,Mount Waverley,5,h,1600000.0,14.2,3149.0,5.0,3.0,3.0,,Monash,Eastern Metropolitan,-37.8778,145.11236,
8892,Mount Waverley,3,h,944000.0,14.2,3149.0,3.0,1.0,1.0,,Monash,Eastern Metropolitan,-37.86071,145.1278,
8893,Mount Waverley,3,h,1385000.0,14.2,3149.0,3.0,1.0,2.0,1970.0,Monash,Eastern Metropolitan,-37.86618,145.14757,167.0
8894,Mount Waverley,3,h,2000000.0,14.2,3149.0,3.0,1.0,2.0,1965.0,Monash,Eastern Metropolitan,-37.89757,145.11825,181.0
8895,Narre Warren,3,h,650000.0,34.1,3805.0,3.0,1.0,4.0,,Casey,South-Eastern Metropolitan,-38.03147,145.31126,
8896,Narre Warren,3,h,655000.0,34.1,3805.0,3.0,2.0,2.0,1972.0,Casey,South-Eastern Metropolitan,-38.02938,145.31876,
8897,Newport,2,h,710000.0,6.2,3015.0,2.0,1.0,2.0,2011.0,Hobsons Bay,Western Metropolitan,-37.84026,144.86667,121.0
8898,Newport,3,h,1330000.0,6.2,3015.0,3.0,1.0,3.0,,Hobsons Bay,Western Metropolitan,-37.84522,144.86516,
8899,North Melbourne,2,u,550000.0,1.8,3051.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.79939,144.94635,
8900,North Melbourne,2,h,962000.0,1.8,3051.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.80037,144.94981,2.0
8901,North Melbourne,2,t,936000.0,1.8,3051.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.80487,144.95705,
8902,Northcote,4,h,1900000.0,5.3,3070.0,4.0,2.0,2.0,,Darebin,Northern Metropolitan,-37.76501,145.00269,
8903,Northcote,3,h,1605000.0,5.3,3070.0,3.0,1.0,0.0,,Darebin,Northern Metropolitan,-37.77124,145.002,
8904,Northcote,3,h,1415000.0,5.3,3070.0,3.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.78103,144.998,
8905,Northcote,2,u,390000.0,5.3,3070.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.76622,145.01596,
8906,Nunawading,4,h,1100000.0,15.4,3131.0,4.0,2.0,3.0,1975.0,Whitehorse,Eastern Metropolitan,-37.80827,145.18098999999995,136.0
8907,Nunawading,3,h,926000.0,15.4,3131.0,3.0,1.0,0.0,1954.0,Whitehorse,Eastern Metropolitan,-37.81376,145.17641,
8908,Oak Park,2,t,610000.0,11.2,3046.0,2.0,1.0,1.0,2015.0,Moreland,Northern Metropolitan,-37.712,144.91761,112.0
8909,Oakleigh East,5,h,1525000.0,12.3,3166.0,5.0,3.0,6.0,,Monash,Southern Metropolitan,-37.90119,145.1068,
8910,Oakleigh East,6,h,1900000.0,12.3,3166.0,6.0,4.0,3.0,,Monash,Southern Metropolitan,-37.909,145.12059,
8911,Ormond,1,u,454000.0,11.4,3204.0,1.0,1.0,1.0,2010.0,Glen Eira,Southern Metropolitan,-37.90164,145.04138999999995,51.0
8912,Ormond,2,u,562000.0,11.4,3204.0,2.0,1.0,1.0,1970.0,Glen Eira,Southern Metropolitan,-37.90286,145.04772,88.0
8913,Parkdale,3,t,1000000.0,21.5,3195.0,3.0,2.0,2.0,1995.0,Kingston,South-Eastern Metropolitan,-37.99464,145.08099,124.0
8914,Parkdale,3,h,820000.0,21.5,3195.0,3.0,2.0,2.0,1997.0,Kingston,South-Eastern Metropolitan,-37.99652,145.08523,
8915,Pascoe Vale,3,h,870000.0,8.5,3044.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.72796,144.93885,
8916,Pascoe Vale,3,h,800000.0,8.5,3044.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.72392,144.94951,
8917,Pascoe Vale,5,h,1501000.0,8.5,3044.0,5.0,3.0,3.0,1960.0,Moreland,Northern Metropolitan,-37.72565,144.94953999999996,263.0
8918,Pascoe Vale,3,h,1663000.0,8.5,3044.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.73103,144.93963,
8919,Pascoe Vale,4,h,780000.0,8.5,3044.0,4.0,2.0,3.0,1950.0,Moreland,Northern Metropolitan,-37.71561,144.94336,128.0
8920,Point Cook,5,h,660000.0,14.7,3030.0,5.0,2.0,2.0,2011.0,Wyndham,Western Metropolitan,-37.89467,144.72018,227.6
8921,Port Melbourne,3,u,1631000.0,3.5,3207.0,3.0,2.0,2.0,,Port Phillip,Southern Metropolitan,-37.84007,144.94128999999995,
8922,Port Melbourne,3,h,1665000.0,3.5,3207.0,3.0,3.0,2.0,,Port Phillip,Southern Metropolitan,-37.83591,144.93648000000005,
8923,Port Melbourne,4,h,2450000.0,3.5,3207.0,4.0,3.0,2.0,2010.0,Port Phillip,Southern Metropolitan,-37.83933,144.93771,210.0
8924,Prahran,1,u,399000.0,4.6,3181.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.85279,145.00811000000004,
8925,Prahran,2,u,1240000.0,4.6,3181.0,2.0,1.0,1.0,,Stonnington,Southern Metropolitan,-37.85417,145.00929,
8926,Reservoir,3,h,840000.0,12.0,3073.0,3.0,1.0,4.0,1960.0,Darebin,Northern Metropolitan,-37.71562,145.02175,120.0
8927,Reservoir,2,h,560000.0,12.0,3073.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.72874,145.02988,
8928,Reservoir,4,h,900000.0,12.0,3073.0,4.0,1.0,2.0,,Darebin,Northern Metropolitan,-37.70343,145.03082,
8929,Reservoir,4,h,902000.0,12.0,3073.0,4.0,2.0,3.0,,Darebin,Northern Metropolitan,-37.71073,145.01775,
8930,Reservoir,3,h,825000.0,12.0,3073.0,3.0,2.0,5.0,,Darebin,Northern Metropolitan,-37.70047,145.02881000000005,
8931,Reservoir,2,t,668500.0,12.0,3073.0,2.0,2.0,1.0,2014.0,Darebin,Northern Metropolitan,-37.72487,145.00705,104.63
8932,Richmond,2,h,1165000.0,2.4,3121.0,2.0,1.0,1.0,,Yarra,Northern Metropolitan,-37.81954,145.00304,
8933,Richmond,2,u,890500.0,2.4,3121.0,2.0,2.0,2.0,1940.0,Yarra,Northern Metropolitan,-37.81443,144.99079,123.0
8934,Richmond,2,h,1442000.0,2.4,3121.0,2.0,2.0,1.0,,Yarra,Northern Metropolitan,-37.82259000000001,144.99077,
8935,Ringwood East,2,u,560000.0,21.3,3135.0,2.0,1.0,2.0,1985.0,Maroondah,Eastern Metropolitan,-37.80526,145.24628,
8936,Rockbank,2,h,340000.0,23.8,3335.0,2.0,1.0,0.0,,Melton,Western Metropolitan,-37.73289000000001,144.66615,
8937,Rowville,5,h,870000.0,23.5,3178.0,5.0,2.0,2.0,1986.0,Knox,South-Eastern Metropolitan,-37.91894,145.24305,217.0
8938,Sandringham,2,u,643500.0,15.2,3191.0,2.0,1.0,1.0,1970.0,Bayside,Southern Metropolitan,-37.95236,145.00737,67.0
8939,Seaford,3,u,572000.0,35.4,3198.0,3.0,2.0,2.0,2002.0,Frankston,South-Eastern Metropolitan,-38.10422,145.14158999999995,127.0
8940,Seddon,2,h,750000.0,5.1,3011.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.80601,144.89663000000004,
8941,Seddon,2,h,850000.0,5.1,3011.0,2.0,1.0,1.0,1910.0,Maribyrnong,Western Metropolitan,-37.80697,144.8928,91.0
8942,Skye,4,h,640000.0,34.7,3977.0,4.0,2.0,2.0,,Frankston,South-Eastern Metropolitan,-38.10542,145.19951,
8943,South Morang,4,h,600000.0,20.5,3752.0,4.0,2.0,2.0,2009.0,Whittlesea,Northern Metropolitan,-37.61957,145.0948,222.0
8944,South Morang,3,u,386000.0,20.5,3752.0,3.0,1.0,1.0,,Whittlesea,Northern Metropolitan,-37.64491,145.09233,
8945,South Yarra,2,u,857000.0,2.7,3141.0,2.0,2.0,2.0,2000.0,Stonnington,Southern Metropolitan,-37.83613,144.99661,
8946,South Yarra,2,h,1160000.0,2.7,3141.0,2.0,1.0,0.0,,Stonnington,Southern Metropolitan,-37.84369,144.98914,
8947,South Yarra,3,u,1235000.0,2.7,3141.0,3.0,2.0,1.0,,Stonnington,Southern Metropolitan,-37.84024,145.00038999999995,120.0
8948,Springvale,3,h,752500.0,20.8,3171.0,3.0,1.0,2.0,1950.0,Greater Dandenong,South-Eastern Metropolitan,-37.94106,145.16193,99.0
8949,St Albans,3,h,565000.0,14.0,3021.0,3.0,1.0,2.0,1975.0,Brimbank,Western Metropolitan,-37.73074,144.78925,110.0
8950,St Albans,3,h,610000.0,14.0,3021.0,3.0,1.0,2.0,1989.0,Brimbank,Western Metropolitan,-37.7627,144.81107,171.0
8951,St Kilda,1,u,350000.0,5.0,3182.0,1.0,1.0,1.0,2005.0,Port Phillip,Southern Metropolitan,-37.8614,144.97406999999995,41.0
8952,St Kilda,2,u,525000.0,5.0,3182.0,2.0,1.0,1.0,1970.0,Port Phillip,Southern Metropolitan,-37.87174,144.98286000000004,60.0
8953,St Kilda,1,u,517500.0,5.0,3182.0,1.0,1.0,0.0,1920.0,Port Phillip,Southern Metropolitan,-37.85954,144.98869,74.0
8954,St Kilda,2,u,365000.0,5.0,3182.0,2.0,1.0,1.0,1993.0,Port Phillip,Southern Metropolitan,-37.86476,144.97826,49.0
8955,St Kilda,2,u,460000.0,5.0,3182.0,2.0,1.0,1.0,,Port Phillip,Southern Metropolitan,-37.85709,144.9873,
8956,Strathmore,2,h,646000.0,8.2,3041.0,2.0,1.0,1.0,1990.0,Moonee Valley,Western Metropolitan,-37.7404,144.90835,
8957,Sunbury,4,h,580000.0,31.7,3429.0,4.0,2.0,2.0,2011.0,Hume,Western Metropolitan,-37.59501,144.70068999999995,221.0
8958,Sunbury,3,h,420000.0,31.7,3429.0,3.0,1.0,2.0,1985.0,Hume,Western Metropolitan,-37.57282,144.70553,101.0
